case,activity,timestamp,completeTime
127,D,2019/01/12 02:45:45.098,2019/01/12 02:45:45.098
118,B,2019/01/12 02:49:39.297,2019/01/12 02:49:39.297
123,B,2019/01/12 02:54:39.072,2019/01/12 02:54:39.072
124,A,2019/01/12 02:54:48.927,2019/01/12 02:54:48.927
109,G,2019/01/12 02:55:48.233,2019/01/12 02:55:48.233
116,J,2019/01/12 02:57:00.389,2019/01/12 02:57:00.389
126,C,2019/01/12 02:58:11.399,2019/01/12 02:58:11.399
129,A,2019/01/12 03:00:00.000,2019/01/12 03:00:00.000
117,H,2019/01/12 03:00:31.201,2019/01/12 03:00:31.201
120,J,2019/01/12 03:01:53.009,2019/01/12 03:01:53.009
108,F,2019/01/12 03:05:45.904,2019/01/12 03:05:45.904
119,L,2019/01/12 03:07:13.363,2019/01/12 03:07:13.363
121,E,2019/01/12 03:09:04.119,2019/01/12 03:09:04.119
128,D,2019/01/12 03:10:45.031,2019/01/12 03:10:45.031
122,H,2019/01/12 03:13:42.447,2019/01/12 03:13:42.447
127,F,2019/01/12 03:14:01.771,2019/01/12 03:14:01.771
105,B,2019/01/12 03:14:52.799,2019/01/12 03:14:52.799
130,A,2019/01/12 03:20:00.000,2019/01/12 03:20:00.000
123,C,2019/01/12 03:23:03.485,2019/01/12 03:23:03.485
124,D,2019/01/12 03:25:20.916,2019/01/12 03:25:20.916
118,C,2019/01/12 03:25:23.058,2019/01/12 03:25:23.058
109,I,2019/01/12 03:27:12.530,2019/01/12 03:27:12.530
126,A,2019/01/12 03:28:53.659,2019/01/12 03:28:53.659
116,L,2019/01/12 03:29:00.429,2019/01/12 03:29:00.429
120,L,2019/01/12 03:29:11.470,2019/01/12 03:29:11.470
119,M,2019/01/12 03:34:27.388,2019/01/12 03:34:27.388
129,D,2019/01/12 03:36:30.219,2019/01/12 03:36:30.219
108,E,2019/01/12 03:38:16.787,2019/01/12 03:38:16.787
131,A,2019/01/12 03:40:00.000,2019/01/12 03:40:00.000
128,F,2019/01/12 03:40:15.445,2019/01/12 03:40:15.445
105,C,2019/01/12 03:42:11.006,2019/01/12 03:42:11.006
121,G,2019/01/12 03:44:09.218,2019/01/12 03:44:09.218
127,E,2019/01/12 03:47:02.175,2019/01/12 03:47:02.175
130,D,2019/01/12 03:51:08.925,2019/01/12 03:51:08.925
123,A,2019/01/12 03:53:26.334,2019/01/12 03:53:26.334
116,M,2019/01/12 03:55:27.715,2019/01/12 03:55:27.715
124,F,2019/01/12 03:55:42.590,2019/01/12 03:55:42.590
118,A,2019/01/12 03:58:08.111,2019/01/12 03:58:08.111
109,J,2019/01/12 03:59:05.663,2019/01/12 03:59:05.663
132,A,2019/01/12 04:00:00.000,2019/01/12 04:00:00.000
126,D,2019/01/12 04:03:32.214,2019/01/12 04:03:32.214
119,N,2019/01/12 04:03:46.268,2019/01/12 04:03:46.268
120,M,2019/01/12 04:05:02.805,2019/01/12 04:05:02.805
129,F,2019/01/12 04:06:43.823,2019/01/12 04:06:43.823
128,E,2019/01/12 04:07:08.003,2019/01/12 04:07:08.003
108,G,2019/01/12 04:08:05.409,2019/01/12 04:08:05.409
121,I,2019/01/12 04:10:00.945,2019/01/12 04:10:00.945
105,A,2019/01/12 04:13:35.005,2019/01/12 04:13:35.005
131,D,2019/01/12 04:14:10.793,2019/01/12 04:14:10.793
133,A,2019/01/12 04:20:00.000,2019/01/12 04:20:00.000
130,F,2019/01/12 04:20:06.513,2019/01/12 04:20:06.513
127,G,2019/01/12 04:20:16.427,2019/01/12 04:20:16.427
123,B,2019/01/12 04:24:22.318,2019/01/12 04:24:22.318
132,D,2019/01/12 04:26:14.089,2019/01/12 04:26:14.089
116,N,2019/01/12 04:26:48.709,2019/01/12 04:26:48.709
124,E,2019/01/12 04:27:13.113,2019/01/12 04:27:13.113
126,F,2019/01/12 04:29:28.505,2019/01/12 04:29:28.505
118,D,2019/01/12 04:29:45.596,2019/01/12 04:29:45.596
109,K,2019/01/12 04:29:46.038,2019/01/12 04:29:46.038
120,N,2019/01/12 04:35:20.453,2019/01/12 04:35:20.453
128,G,2019/01/12 04:36:12.259,2019/01/12 04:36:12.259
108,H,2019/01/12 04:39:45.563,2019/01/12 04:39:45.563
105,D,2019/01/12 04:41:04.135,2019/01/12 04:41:04.135
131,F,2019/01/12 04:43:44.750,2019/01/12 04:43:44.750
130,E,2019/01/12 04:46:23.876,2019/01/12 04:46:23.876
121,J,2019/01/12 04:47:35.875,2019/01/12 04:47:35.875
127,I,2019/01/12 04:49:02.611,2019/01/12 04:49:02.611
133,D,2019/01/12 04:49:31.433,2019/01/12 04:49:31.433
118,F,2019/01/12 04:51:38.435,2019/01/12 04:51:38.435
124,G,2019/01/12 04:56:45.330,2019/01/12 04:56:45.330
109,M,2019/01/12 04:56:52.577,2019/01/12 04:56:52.577
132,F,2019/01/12 04:57:25.202,2019/01/12 04:57:25.202
123,C,2019/01/12 04:57:29.967,2019/01/12 04:57:29.967
126,E,2019/01/12 04:59:09.906,2019/01/12 04:59:09.906
135,A,2019/01/12 05:00:00.000,2019/01/12 05:00:00.000
128,I,2019/01/12 05:07:16.881,2019/01/12 05:07:16.881
131,E,2019/01/12 05:12:39.810,2019/01/12 05:12:39.810
121,K,2019/01/12 05:14:10.317,2019/01/12 05:14:10.317
105,F,2019/01/12 05:14:26.018,2019/01/12 05:14:26.018
130,G,2019/01/12 05:15:21.642,2019/01/12 05:15:21.642
127,J,2019/01/12 05:16:52.116,2019/01/12 05:16:52.116
118,E,2019/01/12 05:18:59.356,2019/01/12 05:18:59.356
133,F,2019/01/12 05:19:11.426,2019/01/12 05:19:11.426
136,A,2019/01/12 05:20:00.000,2019/01/12 05:20:00.000
109,N,2019/01/12 05:25:01.732,2019/01/12 05:25:01.732
132,E,2019/01/12 05:25:28.019,2019/01/12 05:25:28.019
124,I,2019/01/12 05:26:40.343,2019/01/12 05:26:40.343
123,A,2019/01/12 05:30:52.151,2019/01/12 05:30:52.151
135,D,2019/01/12 05:33:46.191,2019/01/12 05:33:46.191
126,G,2019/01/12 05:34:09.111,2019/01/12 05:34:09.111
131,G,2019/01/12 05:40:01.052,2019/01/12 05:40:01.052
128,J,2019/01/12 05:41:25.742,2019/01/12 05:41:25.742
105,E,2019/01/12 05:43:12.029,2019/01/12 05:43:12.029
121,M,2019/01/12 05:44:20.800,2019/01/12 05:44:20.800
130,I,2019/01/12 05:45:24.080,2019/01/12 05:45:24.080
127,K,2019/01/12 05:48:50.264,2019/01/12 05:48:50.264
136,D,2019/01/12 05:51:56.186,2019/01/12 05:51:56.186
133,E,2019/01/12 05:52:39.583,2019/01/12 05:52:39.583
118,G,2019/01/12 05:52:56.500,2019/01/12 05:52:56.500
132,G,2019/01/12 05:53:30.815,2019/01/12 05:53:30.815
124,J,2019/01/12 05:56:10.430,2019/01/12 05:56:10.430
138,A,2019/01/12 06:00:00.000,2019/01/12 06:00:00.000
135,F,2019/01/12 06:00:05.857,2019/01/12 06:00:05.857
123,B,2019/01/12 06:00:50.418,2019/01/12 06:00:50.418
126,I,2019/01/12 06:05:21.591,2019/01/12 06:05:21.591
128,K,2019/01/12 06:10:10.795,2019/01/12 06:10:10.795
131,H,2019/01/12 06:10:38.133,2019/01/12 06:10:38.133
105,G,2019/01/12 06:11:45.556,2019/01/12 06:11:45.556
121,O,2019/01/12 06:13:20.524,2019/01/12 06:13:20.524
127,M,2019/01/12 06:16:04.279,2019/01/12 06:16:04.279
130,J,2019/01/12 06:19:27.364,2019/01/12 06:19:27.364
139,A,2019/01/12 06:20:00.000,2019/01/12 06:20:00.000
133,G,2019/01/12 06:20:48.313,2019/01/12 06:20:48.313
118,I,2019/01/12 06:23:48.062,2019/01/12 06:23:48.062
132,I,2019/01/12 06:24:53.192,2019/01/12 06:24:53.192
136,F,2019/01/12 06:26:00.518,2019/01/12 06:26:00.518
138,B,2019/01/12 06:27:31.852,2019/01/12 06:27:31.852
124,L,2019/01/12 06:27:40.505,2019/01/12 06:27:40.505
135,E,2019/01/12 06:28:57.375,2019/01/12 06:28:57.375
123,C,2019/01/12 06:33:20.083,2019/01/12 06:33:20.083
126,J,2019/01/12 06:33:40.835,2019/01/12 06:33:40.835
105,H,2019/01/12 06:36:14.114,2019/01/12 06:36:14.114
134,D,2019/01/12 06:39:46.088,2019/01/12 06:39:46.088
140,A,2019/01/12 06:40:00.000,2019/01/12 06:40:00.000
128,M,2019/01/12 06:48:12.244,2019/01/12 06:48:12.244
127,O,2019/01/12 06:49:13.493,2019/01/12 06:49:13.493
118,J,2019/01/12 06:52:19.382,2019/01/12 06:52:19.382
139,B,2019/01/12 06:52:29.640,2019/01/12 06:52:29.640
133,I,2019/01/12 06:53:03.044,2019/01/12 06:53:03.044
132,J,2019/01/12 06:54:56.956,2019/01/12 06:54:56.956
124,M,2019/01/12 06:55:57.823,2019/01/12 06:55:57.823
123,A,2019/01/12 06:56:45.255,2019/01/12 06:56:45.255
138,C,2019/01/12 06:57:09.823,2019/01/12 06:57:09.823
136,E,2019/01/12 06:57:53.176,2019/01/12 06:57:53.176
130,K,2019/01/12 06:58:03.542,2019/01/12 06:58:03.542
141,A,2019/01/12 07:00:00.000,2019/01/12 07:00:00.000
135,G,2019/01/12 07:00:54.805,2019/01/12 07:00:54.805
126,L,2019/01/12 07:03:53.467,2019/01/12 07:03:53.467
140,D,2019/01/12 07:08:05.989,2019/01/12 07:08:05.989
134,F,2019/01/12 07:09:24.911,2019/01/12 07:09:24.911
128,O,2019/01/12 07:11:48.680,2019/01/12 07:11:48.680
142,A,2019/01/12 07:20:00.000,2019/01/12 07:20:00.000
139,C,2019/01/12 07:23:08.579,2019/01/12 07:23:08.579
118,L,2019/01/12 07:23:31.912,2019/01/12 07:23:31.912
124,N,2019/01/12 07:24:42.452,2019/01/12 07:24:42.452
138,A,2019/01/12 07:26:45.095,2019/01/12 07:26:45.095
136,G,2019/01/12 07:27:37.373,2019/01/12 07:27:37.373
130,M,2019/01/12 07:29:09.690,2019/01/12 07:29:09.690
133,J,2019/01/12 07:29:29.778,2019/01/12 07:29:29.778
123,B,2019/01/12 07:29:49.602,2019/01/12 07:29:49.602
141,B,2019/01/12 07:30:35.143,2019/01/12 07:30:35.143
135,H,2019/01/12 07:30:43.758,2019/01/12 07:30:43.758
132,K,2019/01/12 07:31:28.019,2019/01/12 07:31:28.019
126,M,2019/01/12 07:31:31.533,2019/01/12 07:31:31.533
140,F,2019/01/12 07:38:52.834,2019/01/12 07:38:52.834
143,A,2019/01/12 07:40:00.000,2019/01/12 07:40:00.000
134,E,2019/01/12 07:40:36.676,2019/01/12 07:40:36.676
136,H,2019/01/12 07:54:02.573,2019/01/12 07:54:02.573
139,A,2019/01/12 07:54:09.594,2019/01/12 07:54:09.594
142,D,2019/01/12 07:56:10.597,2019/01/12 07:56:10.597
133,L,2019/01/12 07:57:33.689,2019/01/12 07:57:33.689
138,B,2019/01/12 07:58:26.858,2019/01/12 07:58:26.858
123,C,2019/01/12 07:58:51.940,2019/01/12 07:58:51.940
144,A,2019/01/12 08:00:00.000,2019/01/12 08:00:00.000
118,M,2019/01/12 08:00:24.389,2019/01/12 08:00:24.389
141,C,2019/01/12 08:01:17.109,2019/01/12 08:01:17.109
130,O,2019/01/12 08:01:24.718,2019/01/12 08:01:24.718
132,M,2019/01/12 08:02:40.920,2019/01/12 08:02:40.920
143,D,2019/01/12 08:05:11.980,2019/01/12 08:05:11.980
126,N,2019/01/12 08:06:36.062,2019/01/12 08:06:36.062
134,G,2019/01/12 08:08:42.909,2019/01/12 08:08:42.909
140,E,2019/01/12 08:10:10.012,2019/01/12 08:10:10.012
137,I,2019/01/12 08:12:31.860,2019/01/12 08:12:31.860
145,A,2019/01/12 08:20:00.000,2019/01/12 08:20:00.000
139,B,2019/01/12 08:22:05.228,2019/01/12 08:22:05.228
133,M,2019/01/12 08:24:18.225,2019/01/12 08:24:18.225
123,A,2019/01/12 08:26:42.066,2019/01/12 08:26:42.066
142,F,2019/01/12 08:30:07.657,2019/01/12 08:30:07.657
138,C,2019/01/12 08:30:18.982,2019/01/12 08:30:18.982
143,F,2019/01/12 08:33:28.733,2019/01/12 08:33:28.733
144,B,2019/01/12 08:33:31.550,2019/01/12 08:33:31.550
141,A,2019/01/12 08:34:17.532,2019/01/12 08:34:17.532
118,N,2019/01/12 08:34:46.236,2019/01/12 08:34:46.236
134,H,2019/01/12 08:35:45.080,2019/01/12 08:35:45.080
132,O,2019/01/12 08:37:18.704,2019/01/12 08:37:18.704
146,A,2019/01/12 08:40:00.000,2019/01/12 08:40:00.000
140,G,2019/01/12 08:42:36.055,2019/01/12 08:42:36.055
137,J,2019/01/12 08:45:13.290,2019/01/12 08:45:13.290
145,D,2019/01/12 08:51:34.349,2019/01/12 08:51:34.349
139,C,2019/01/12 08:52:11.922,2019/01/12 08:52:11.922
133,O,2019/01/12 08:53:23.395,2019/01/12 08:53:23.395
123,D,2019/01/12 08:55:54.105,2019/01/12 08:55:54.105
138,A,2019/01/12 08:59:05.708,2019/01/12 08:59:05.708
147,A,2019/01/12 09:00:00.000,2019/01/12 09:00:00.000
143,E,2019/01/12 09:00:48.383,2019/01/12 09:00:48.383
142,E,2019/01/12 09:01:33.154,2019/01/12 09:01:33.154
141,B,2019/01/12 09:03:34.774,2019/01/12 09:03:34.774
144,C,2019/01/12 09:05:26.715,2019/01/12 09:05:26.715
146,B,2019/01/12 09:08:51.524,2019/01/12 09:08:51.524
140,H,2019/01/12 09:11:27.324,2019/01/12 09:11:27.324
137,L,2019/01/12 09:13:28.065,2019/01/12 09:13:28.065
148,A,2019/01/12 09:20:00.000,2019/01/12 09:20:00.000
145,F,2019/01/12 09:23:45.487,2019/01/12 09:23:45.487
139,A,2019/01/12 09:24:42.888,2019/01/12 09:24:42.888
123,F,2019/01/12 09:25:18.775,2019/01/12 09:25:18.775
144,A,2019/01/12 09:27:19.214,2019/01/12 09:27:19.214
141,C,2019/01/12 09:27:52.475,2019/01/12 09:27:52.475
147,D,2019/01/12 09:29:01.441,2019/01/12 09:29:01.441
138,B,2019/01/12 09:29:51.746,2019/01/12 09:29:51.746
143,G,2019/01/12 09:32:19.083,2019/01/12 09:32:19.083
142,G,2019/01/12 09:34:29.212,2019/01/12 09:34:29.212
146,C,2019/01/12 09:39:53.448,2019/01/12 09:39:53.448
149,A,2019/01/12 09:40:00.000,2019/01/12 09:40:00.000
137,M,2019/01/12 09:40:51.213,2019/01/12 09:40:51.213
148,D,2019/01/12 09:45:50.130,2019/01/12 09:45:50.130
139,D,2019/01/12 09:50:57.394,2019/01/12 09:50:57.394
144,D,2019/01/12 09:53:56.103,2019/01/12 09:53:56.103
145,E,2019/01/12 09:54:05.464,2019/01/12 09:54:05.464
123,E,2019/01/12 09:54:33.948,2019/01/12 09:54:33.948
138,C,2019/01/12 09:56:57.661,2019/01/12 09:56:57.661
141,A,2019/01/12 09:58:57.830,2019/01/12 09:58:57.830
147,F,2019/01/12 10:00:06.672,2019/01/12 10:00:06.672
143,H,2019/01/12 10:07:16.827,2019/01/12 10:07:16.827
142,I,2019/01/12 10:11:04.051,2019/01/12 10:11:04.051
146,A,2019/01/12 10:11:33.531,2019/01/12 10:11:33.531
137,O,2019/01/12 10:13:04.698,2019/01/12 10:13:04.698
149,D,2019/01/12 10:15:21.266,2019/01/12 10:15:21.266
148,F,2019/01/12 10:16:42.813,2019/01/12 10:16:42.813
151,A,2019/01/12 10:20:00.000,2019/01/12 10:20:00.000
139,F,2019/01/12 10:21:58.558,2019/01/12 10:21:58.558
144,F,2019/01/12 10:22:14.377,2019/01/12 10:22:14.377
123,G,2019/01/12 10:25:02.287,2019/01/12 10:25:02.287
147,E,2019/01/12 10:26:22.925,2019/01/12 10:26:22.925
141,B,2019/01/12 10:29:00.144,2019/01/12 10:29:00.144
138,A,2019/01/12 10:29:02.295,2019/01/12 10:29:02.295
145,G,2019/01/12 10:32:45.061,2019/01/12 10:32:45.061
142,J,2019/01/12 10:39:40.214,2019/01/12 10:39:40.214
152,A,2019/01/12 10:40:00.000,2019/01/12 10:40:00.000
149,F,2019/01/12 10:41:19.256,2019/01/12 10:41:19.256
146,D,2019/01/12 10:42:57.057,2019/01/12 10:42:57.057
148,E,2019/01/12 10:43:00.443,2019/01/12 10:43:00.443
139,E,2019/01/12 10:48:14.112,2019/01/12 10:48:14.112
151,D,2019/01/12 10:50:41.481,2019/01/12 10:50:41.481
123,H,2019/01/12 10:51:28.619,2019/01/12 10:51:28.619
144,E,2019/01/12 10:53:07.465,2019/01/12 10:53:07.465
147,G,2019/01/12 10:58:44.123,2019/01/12 10:58:44.123
138,B,2019/01/12 10:59:43.415,2019/01/12 10:59:43.415
153,A,2019/01/12 11:00:00.000,2019/01/12 11:00:00.000
141,C,2019/01/12 11:00:23.964,2019/01/12 11:00:23.964
145,I,2019/01/12 11:05:15.234,2019/01/12 11:05:15.234
149,E,2019/01/12 11:10:58.793,2019/01/12 11:10:58.793
148,G,2019/01/12 11:11:47.138,2019/01/12 11:11:47.138
146,F,2019/01/12 11:11:53.936,2019/01/12 11:11:53.936
142,L,2019/01/12 11:11:57.424,2019/01/12 11:11:57.424
152,D,2019/01/12 11:11:58.826,2019/01/12 11:11:58.826
139,G,2019/01/12 11:15:22.771,2019/01/12 11:15:22.771
151,F,2019/01/12 11:19:19.830,2019/01/12 11:19:19.830
154,A,2019/01/12 11:20:00.000,2019/01/12 11:20:00.000
144,G,2019/01/12 11:20:57.994,2019/01/12 11:20:57.994
141,A,2019/01/12 11:24:32.937,2019/01/12 11:24:32.937
147,H,2019/01/12 11:28:55.102,2019/01/12 11:28:55.102
153,D,2019/01/12 11:29:33.545,2019/01/12 11:29:33.545
150,E,2019/01/12 11:30:57.654,2019/01/12 11:30:57.654
138,C,2019/01/12 11:33:44.282,2019/01/12 11:33:44.282
146,E,2019/01/12 11:37:37.156,2019/01/12 11:37:37.156
148,I,2019/01/12 11:37:39.146,2019/01/12 11:37:39.146
145,J,2019/01/12 11:39:04.577,2019/01/12 11:39:04.577
149,G,2019/01/12 11:39:11.756,2019/01/12 11:39:11.756
142,M,2019/01/12 11:39:39.488,2019/01/12 11:39:39.488
139,I,2019/01/12 11:41:01.286,2019/01/12 11:41:01.286
152,F,2019/01/12 11:42:36.606,2019/01/12 11:42:36.606
144,H,2019/01/12 11:47:24.586,2019/01/12 11:47:24.586
154,B,2019/01/12 11:47:40.680,2019/01/12 11:47:40.680
151,E,2019/01/12 11:51:02.253,2019/01/12 11:51:02.253
153,F,2019/01/12 11:53:33.204,2019/01/12 11:53:33.204
141,D,2019/01/12 11:55:16.022,2019/01/12 11:55:16.022
156,A,2019/01/12 12:00:00.000,2019/01/12 12:00:00.000
150,G,2019/01/12 12:02:28.999,2019/01/12 12:02:28.999
139,J,2019/01/12 12:05:23.233,2019/01/12 12:05:23.233
148,J,2019/01/12 12:05:33.745,2019/01/12 12:05:33.745
149,H,2019/01/12 12:07:47.045,2019/01/12 12:07:47.045
146,G,2019/01/12 12:10:59.873,2019/01/12 12:10:59.873
145,K,2019/01/12 12:11:19.490,2019/01/12 12:11:19.490
152,E,2019/01/12 12:16:33.835,2019/01/12 12:16:33.835
154,C,2019/01/12 12:16:56.011,2019/01/12 12:16:56.011
142,O,2019/01/12 12:18:28.389,2019/01/12 12:18:28.389
157,A,2019/01/12 12:20:00.000,2019/01/12 12:20:00.000
151,G,2019/01/12 12:20:58.473,2019/01/12 12:20:58.473
153,E,2019/01/12 12:25:29.541,2019/01/12 12:25:29.541
141,F,2019/01/12 12:27:16.188,2019/01/12 12:27:16.188
156,D,2019/01/12 12:27:47.501,2019/01/12 12:27:47.501
148,L,2019/01/12 12:33:23.438,2019/01/12 12:33:23.438
150,H,2019/01/12 12:34:32.964,2019/01/12 12:34:32.964
146,H,2019/01/12 12:37:48.863,2019/01/12 12:37:48.863
158,A,2019/01/12 12:40:00.000,2019/01/12 12:40:00.000
139,K,2019/01/12 12:40:24.939,2019/01/12 12:40:24.939
145,M,2019/01/12 12:40:54.452,2019/01/12 12:40:54.452
152,G,2019/01/12 12:44:46.539,2019/01/12 12:44:46.539
154,A,2019/01/12 12:46:07.570,2019/01/12 12:46:07.570
157,D,2019/01/12 12:49:38.524,2019/01/12 12:49:38.524
151,I,2019/01/12 12:50:09.226,2019/01/12 12:50:09.226
153,G,2019/01/12 12:53:39.431,2019/01/12 12:53:39.431
141,E,2019/01/12 12:57:25.908,2019/01/12 12:57:25.908
156,F,2019/01/12 12:58:38.117,2019/01/12 12:58:38.117
159,A,2019/01/12 13:00:00.000,2019/01/12 13:00:00.000
148,M,2019/01/12 13:02:13.793,2019/01/12 13:02:13.793
158,B,2019/01/12 13:11:56.103,2019/01/12 13:11:56.103
145,N,2019/01/12 13:12:31.358,2019/01/12 13:12:31.358
139,M,2019/01/12 13:13:48.071,2019/01/12 13:13:48.071
154,B,2019/01/12 13:15:15.124,2019/01/12 13:15:15.124
152,H,2019/01/12 13:16:54.618,2019/01/12 13:16:54.618
157,F,2019/01/12 13:16:55.114,2019/01/12 13:16:55.114
151,J,2019/01/12 13:26:15.865,2019/01/12 13:26:15.865
153,I,2019/01/12 13:26:34.196,2019/01/12 13:26:34.196
156,E,2019/01/12 13:27:03.650,2019/01/12 13:27:03.650
141,G,2019/01/12 13:29:40.022,2019/01/12 13:29:40.022
159,B,2019/01/12 13:32:14.508,2019/01/12 13:32:14.508
148,N,2019/01/12 13:33:39.376,2019/01/12 13:33:39.376
161,A,2019/01/12 13:40:00.000,2019/01/12 13:40:00.000
154,C,2019/01/12 13:41:15.148,2019/01/12 13:41:15.148
139,O,2019/01/12 13:43:56.130,2019/01/12 13:43:56.130
158,C,2019/01/12 13:46:31.146,2019/01/12 13:46:31.146
157,E,2019/01/12 13:47:59.128,2019/01/12 13:47:59.128
151,L,2019/01/12 13:51:45.029,2019/01/12 13:51:45.029
153,J,2019/01/12 13:59:23.235,2019/01/12 13:59:23.235
162,A,2019/01/12 14:00:00.000,2019/01/12 14:00:00.000
141,H,2019/01/12 14:01:14.057,2019/01/12 14:01:14.057
156,G,2019/01/12 14:01:29.144,2019/01/12 14:01:29.144
159,C,2019/01/12 14:04:01.303,2019/01/12 14:04:01.303
161,B,2019/01/12 14:11:26.103,2019/01/12 14:11:26.103
154,A,2019/01/12 14:11:51.347,2019/01/12 14:11:51.347
157,G,2019/01/12 14:12:22.782,2019/01/12 14:12:22.782
163,A,2019/01/12 14:20:00.000,2019/01/12 14:20:00.000
151,M,2019/01/12 14:20:37.752,2019/01/12 14:20:37.752
158,A,2019/01/12 14:23:19.403,2019/01/12 14:23:19.403
153,K,2019/01/12 14:27:06.531,2019/01/12 14:27:06.531
162,B,2019/01/12 14:29:05.681,2019/01/12 14:29:05.681
156,I,2019/01/12 14:32:14.064,2019/01/12 14:32:14.064
159,A,2019/01/12 14:37:08.361,2019/01/12 14:37:08.361
161,C,2019/01/12 14:39:46.162,2019/01/12 14:39:46.162
164,A,2019/01/12 14:40:00.000,2019/01/12 14:40:00.000
155,A,2019/01/12 14:40:21.325,2019/01/12 14:40:21.325
157,H,2019/01/12 14:44:58.374,2019/01/12 14:44:58.374
154,B,2019/01/12 14:45:09.961,2019/01/12 14:45:09.961
151,O,2019/01/12 14:49:15.810,2019/01/12 14:49:15.810
163,D,2019/01/12 14:50:14.348,2019/01/12 14:50:14.348
158,D,2019/01/12 14:50:27.675,2019/01/12 14:50:27.675
162,C,2019/01/12 14:55:49.874,2019/01/12 14:55:49.874
153,M,2019/01/12 14:57:50.008,2019/01/12 14:57:50.008
160,E,2019/01/12 14:58:53.505,2019/01/12 14:58:53.505
165,A,2019/01/12 15:00:00.000,2019/01/12 15:00:00.000
156,J,2019/01/12 15:03:07.827,2019/01/12 15:03:07.827
159,D,2019/01/12 15:07:49.335,2019/01/12 15:07:49.335
161,A,2019/01/12 15:08:19.367,2019/01/12 15:08:19.367
155,D,2019/01/12 15:08:56.764,2019/01/12 15:08:56.764
164,B,2019/01/12 15:11:01.727,2019/01/12 15:11:01.727
154,C,2019/01/12 15:13:11.340,2019/01/12 15:13:11.340
158,F,2019/01/12 15:18:53.914,2019/01/12 15:18:53.914
166,A,2019/01/12 15:20:00.000,2019/01/12 15:20:00.000
163,F,2019/01/12 15:21:44.622,2019/01/12 15:21:44.622
162,A,2019/01/12 15:25:04.517,2019/01/12 15:25:04.517
153,O,2019/01/12 15:26:29.681,2019/01/12 15:26:29.681
160,G,2019/01/12 15:26:47.536,2019/01/12 15:26:47.536
165,D,2019/01/12 15:28:43.505,2019/01/12 15:28:43.505
156,L,2019/01/12 15:31:37.189,2019/01/12 15:31:37.189
154,A,2019/01/12 15:37:27.923,2019/01/12 15:37:27.923
155,F,2019/01/12 15:39:01.072,2019/01/12 15:39:01.072
167,A,2019/01/12 15:40:00.000,2019/01/12 15:40:00.000
161,D,2019/01/12 15:40:22.524,2019/01/12 15:40:22.524
159,F,2019/01/12 15:40:49.311,2019/01/12 15:40:49.311
164,C,2019/01/12 15:43:04.830,2019/01/12 15:43:04.830
158,E,2019/01/12 15:47:14.192,2019/01/12 15:47:14.192
162,D,2019/01/12 15:53:22.922,2019/01/12 15:53:22.922
163,E,2019/01/12 15:54:12.210,2019/01/12 15:54:12.210
166,B,2019/01/12 15:55:52.846,2019/01/12 15:55:52.846
160,H,2019/01/12 15:57:14.891,2019/01/12 15:57:14.891
168,A,2019/01/12 16:00:00.000,2019/01/12 16:00:00.000
165,F,2019/01/12 16:03:58.261,2019/01/12 16:03:58.261
156,M,2019/01/12 16:05:17.086,2019/01/12 16:05:17.086
154,D,2019/01/12 16:09:45.716,2019/01/12 16:09:45.716
159,E,2019/01/12 16:10:44.458,2019/01/12 16:10:44.458
155,E,2019/01/12 16:10:47.407,2019/01/12 16:10:47.407
167,D,2019/01/12 16:12:10.339,2019/01/12 16:12:10.339
161,F,2019/01/12 16:13:13.154,2019/01/12 16:13:13.154
158,G,2019/01/12 16:13:59.826,2019/01/12 16:13:59.826
164,A,2019/01/12 16:16:35.649,2019/01/12 16:16:35.649
162,F,2019/01/12 16:18:42.320,2019/01/12 16:18:42.320
169,A,2019/01/12 16:20:00.000,2019/01/12 16:20:00.000
166,C,2019/01/12 16:24:27.632,2019/01/12 16:24:27.632
163,G,2019/01/12 16:26:02.613,2019/01/12 16:26:02.613
168,B,2019/01/12 16:31:26.762,2019/01/12 16:31:26.762
156,N,2019/01/12 16:36:57.155,2019/01/12 16:36:57.155
167,F,2019/01/12 16:37:50.405,2019/01/12 16:37:50.405
154,F,2019/01/12 16:38:41.595,2019/01/12 16:38:41.595
170,A,2019/01/12 16:40:00.000,2019/01/12 16:40:00.000
158,I,2019/01/12 16:40:22.625,2019/01/12 16:40:22.625
155,G,2019/01/12 16:42:04.857,2019/01/12 16:42:04.857
161,E,2019/01/12 16:45:25.124,2019/01/12 16:45:25.124
159,G,2019/01/12 16:47:23.333,2019/01/12 16:47:23.333
164,B,2019/01/12 16:49:04.732,2019/01/12 16:49:04.732
162,E,2019/01/12 16:49:25.900,2019/01/12 16:49:25.900
163,H,2019/01/12 16:51:54.432,2019/01/12 16:51:54.432
166,A,2019/01/12 16:52:33.522,2019/01/12 16:52:33.522
169,B,2019/01/12 16:55:12.830,2019/01/12 16:55:12.830
168,C,2019/01/12 17:02:43.123,2019/01/12 17:02:43.123
158,J,2019/01/12 17:06:04.020,2019/01/12 17:06:04.020
154,E,2019/01/12 17:07:25.820,2019/01/12 17:07:25.820
167,E,2019/01/12 17:07:31.376,2019/01/12 17:07:31.376
170,B,2019/01/12 17:12:39.031,2019/01/12 17:12:39.031
155,H,2019/01/12 17:12:48.700,2019/01/12 17:12:48.700
161,G,2019/01/12 17:18:15.550,2019/01/12 17:18:15.550
